"name","value.var","comp"
"V10640",-0.0168662453035914,1
"V10244",-0.016191264729875,1
"V11132",-0.0161729071820101,1
"V10529",-0.0160476444849961,1
"V10531",-0.0160010028532461,1
"V10142",-0.0159254400542081,1
"V10025",-0.0159229012207535,1
"V10631",-0.0158781652030917,1
"V30483",0.0158522141266385,1
"V10027",-0.0156419434193765,1
"V10430",-0.0155059106852472,1
"V10227",-0.015493611811471,1
"V10532",-0.0154791142725451,1
"V10426",-0.0154600573051725,1
"V10427",-0.0154500968334477,1
"V10528",-0.0154364537687316,1
"V10330",-0.0154273223802437,1
"V10029",-0.0154252696822868,1
"V11839",-0.0153378820906192,1
"V10651",-0.0153364197583921,1
"V10341",-0.0152800773040966,1
"V10344",-0.0152666004472748,1
"V10041",-0.0152455090162736,1
"V10526",-0.0152282476703375,1
"V10428",-0.0151859693395256,1
"V10028",-0.015172754955617,1
"V10455",-0.0151717765165378,1
"V10332",-0.0151679154750183,1
"V10246",-0.0151422507742223,1
"V10125",-0.0151402716977395,1
"V10829",-0.0151064217029719,1
"V10346",-0.0150893935868873,1
"V10343",-0.0150704085334069,1
"V10024",-0.0150308667732924,1
"V11938",-0.0150115841806246,1
"V11332",-0.0149938550104873,1
"V10733",-0.0149779607058292,1
"V10144",-0.0149355046243229,1
"V10635",-0.0149294794344976,1
"V10128",-0.0149135522603885,1
"V10743",-0.014872219523561,1
"V11534",-0.0148661566734118,1
"V11136",-0.0148601406204331,1
"V11659",-0.0148325874295002,1
"V10628",-0.0148213747167794,1
"V10136",-0.0148154678394702,1
"V10630",-0.0148147839058744,1
"V10141",-0.0147982392893556,1
"V10930",-0.0147411888906947,1
"V10643",-0.0147409066518658,1
"V11032",-0.0147287130299714,1
"V10133",-0.014712244415107,1
"V10148",-0.0147080057890751,1
"V10228",-0.0147021698834521,1
"V10127",-0.0146910408778102,1
"V10036",-0.0146844254770322,1
"V11435",-0.0146656511230709,1
"V10654",-0.014651117484112,1
"V10124",-0.0146427164596859,1
"V10138",-0.0146147873768654,1
"V11135",-0.0145975756229992,1
"V10126",-0.0145917701412321,1
"V10032",-0.0145722375574539,1
"V11937",-0.0145655754639688,1
"V10728",-0.0145503693199129,1
"V10626",-0.0145493525400784,1
"V10359",-0.0145245321650874,1
"V10644",-0.0145235484712098,1
"V10026",-0.0145213523800199,1
"V10248",-0.0145066551445023,1
"V10239",-0.0144838469305159,1
"V10234",-0.0144714333706818,1
"V10536",-0.0144654271840424,1
"V10652",-0.0144586977727156,1
"V10040",-0.0144446378291265,1
"V10241",-0.0144381433018577,1
"V10653",-0.0144359554216422,1
"V10254",-0.0144182768426073,1
"V10349",-0.0144033900548056,1
"V10453",-0.01439957163855,1
"V10140",-0.0143907002964311,1
"V10548",-0.0143842823111543,1
"V10641",-0.0143716713137417,1
"V10442",-0.0143709852143883,1
"V10527",-0.0143695798311408,1
"V10435",-0.0143659747961051,1
"V11336",-0.0143328749028515,1
"V10229",-0.014325788667018,1
"V10030",-0.0143200945532451,1
"V10129",-0.0143193667417509,1
"V10931",-0.0142892412271301,1
"V10130",-0.0142725222493087,1
"V10437",-0.0142707381848261,1
"V11046",-0.014263565838597,1
"V10627",-0.0142247726791669,1
