"name","value.var","comp"
"V12961",-0.0116029676129177,1
"V12161",-0.0114208306044295,1
"V11659",-0.0113975643697971,1
"V12858",-0.0113499796480319,1
"V12247",-0.011165445117384,1
"V12660",-0.0110531214160103,1
"V12262",-0.011000244561697,1
"V13356",-0.0109811356259777,1
"V12554",-0.0109471253620974,1
"V12244",-0.0108304134469814,1
"V11665",-0.0108293932409395,1
"V11540",-0.0108157820714262,1
"V10640",-0.0107788814640926,1
"V12359",-0.0107629396804705,1
"V12459",-0.0107194136733322,1
"V11960",-0.0106666167732311,1
"V12760",-0.0106329957466234,1
"V13052",-0.0106231196391044,1
"V11764",-0.0105862278651407,1
"V12650",-0.0105841159221578,1
"V12448",-0.010570697738868,1
"V33501",-0.0105651181916143,1
"V12250",-0.0105618078231725,1
"V11652",-0.0105496329129254,1
"V11558",-0.0104989162120061,1
"V13252",-0.010480248447834,1
"V12361",-0.0104793967503198,1
"V34501",-0.0104489494234108,1
"V33601",-0.0104403466128045,1
"V12557",-0.0104331052161516,1
"V12360",-0.010433005131383,1
"V11852",-0.0104329616470535,1
"V12346",-0.0104202837425683,1
"V13156",-0.0104194687548626,1
"V32302",-0.0104165574425702,1
"V32003",-0.0104109885133086,1
"V11963",-0.0103997382765009,1
"V12364",-0.0103968422412728,1
"V33902",-0.0103954967560678,1
"V32303",-0.0103910524723126,1
"V33206",-0.0103811307534781,1
"V12450",-0.0103794581136638,1
"V33904",-0.0103705318245275,1
"V12355",-0.0103680657803998,1
"V12755",-0.0103672157970895,1
"V33201",-0.0103595810083546,1
"V34002",-0.0103587922543938,1
"V10561",-0.0103574966566016,1
"V12558",-0.0103544403894263,1
"V33801",-0.0103488140970694,1
"V10455",-0.0103485239788057,1
"V33603",-0.0103470695349855,1
"V12654",-0.0103454506877166,1
"V38701",-0.0103432509130932,1
"V33506",-0.0103400901187995,1
"V12260",-0.0103349713884373,1
"V12251",-0.0103329188593582,1
"V33403",-0.0103322816835283,1
"V12849",-0.0103312420710851,1
"V34103",-0.010329204879374,1
"V33104",-0.0103262728526761,1
"V10652",-0.0103260054609906,1
"V33802",-0.0103195767235667,1
"V32904",-0.010318432782654,1
"V12862",-0.0103045246835155,1
"V12656",-0.010304052481732,1
"V12263",-0.0103005251566631,1
"V34202",-0.0102919988761124,1
"V12352",-0.0102907426228943,1
"V39101",-0.01029060637052,1
"V31601",-0.0102881055770374,1
"V33306",-0.0102874320776319,1
"V32101",-0.010279533604392,1
"V32805",-0.0102768703956862,1
"V34803",-0.0102766277970381,1
"V1206",-0.010274533199343,1
"V38102",-0.0102703714441709,1
"V33701",-0.0102701311548164,1
"V38702",-0.0102685750717387,1
"V11959",-0.010266472346679,1
"V12054",-0.0102651671637039,1
"V33203",-0.0102629319799848,1
"V33302",-0.0102627284364334,1
"V12252",-0.0102624788572634,1
"V33406",-0.0102601526635422,1
"V306",-0.0102596297745067,1
"V32602",-0.010259504359403,1
"V13258",-0.0102585431791372,1
"V34004",-0.0102568846361063,1
"V34001",-0.0102563770497537,1
"V34107",-0.0102552671421274,1
"V39602",-0.0102549011067043,1
"V33602",-0.0102498471741409,1
"V34006",-0.0102498280246867,1
"V32201",-0.0102493726762019,1
"V33606",-0.0102475909359634,1
"V33205",-0.0102457075254495,1
"V12955",-0.010244408116034,1
"V33702",-0.0102427620092995,1
"V12045",-0.0102395793589747,1
"V34806",-0.0102347467998743,1
"V38401",-0.0102339123302133,1
"V32401",-0.0102325223389205,1
"V33502",-0.0102290155849148,1
"V33304",-0.0102268633557942,1
"V2016",-0.0102232384249979,1
"V32701",-0.0102227040894507,1
"V12357",-0.0102175987227781,1
"V32502",-0.0102155706864441,1
"V33901",-0.0102147936722913,1
"V33704",-0.0102112111863844,1
"V33503",-0.0102111144760098,1
"V38101",-0.0102071350056016,1
"V305",-0.0102070598995535,1
"V33401",-0.0102067815546077,1
"V34301",-0.0102059993996973,1
"V33003",-0.0102032036164454,1
"V1204",-0.0102016177631929,1
"V34402",-0.0102014510862045,1
"V33504",-0.0102004310350936,1
"V39904",-0.0101977351177377,1
"V405",-0.0101972227975719,1
"V807",-0.0101971282729871,1
"V11850",-0.0101960975847063,1
"V39301",-0.0101949481673793,1
"V38703",-0.0101942501468272,1
"V33903",-0.0101922024791251,1
"V33605",-0.0101907590937882,1
"V32802",-0.0101856081010647,1
"V33906",-0.0101847948548941,1
"V39903",-0.0101847378159098,1
"V1509",-0.0101826315602756,1
"V33907",-0.0101826127261486,1
"V33303",-0.0101766918179282,1
"V32906",-0.0101766674364364,1
"V34808",-0.0101760211032879,1
"V2516",-0.0101756997827104,1
"V304",-0.0101754636003869,1
"V34903",-0.0101743809584132,1
"V32601",-0.0101719175079911,1
"V33703",-0.0101700885208248,1
"V34105",-0.0101697790941607,1
"V31901",-0.0101690113326944,1
"V34604",-0.0101682975285064,1
"V32001",-0.0101677987011304,1
"V37502",-0.0101673876562025,1
"V34101",-0.0101668355741565,1
"V34104",-0.0101654247683437,1
"V802",-0.0101579289754925,1
"V32806",-0.0101574590089772,1
"V33608",-0.0101555285234427,1
"V33102",-0.0101542051467964,1
"V11658",-0.0101535777062296,1
"V706",-0.0101505572650415,1
"V32907",-0.010148781296596,1
"V32404",-0.0101483965980024,1
"V39504",-0.010146642678778,1
"V33407",-0.0101429900664074,1
"V32908",-0.0101429534023793,1
"V1007",-0.0101411039009485,1
"V39502",-0.0101395751463313,1
"V12747",-0.0101388052973306,1
"V32902",-0.0101379458739559,1
"V32604",-0.010137339250964,1
"V34905",-0.0101370797801193,1
"V33807",-0.0101364331105861,1
"V35201",-0.010135669535665,1
"V33004",-0.0101351121791784,1
"V35003",-0.0101350583164696,1
"V31801",-0.0101347369706213,1
"V32803",-0.0101346411296126,1
"V39704",-0.0101342977739895,1
"V37603",-0.0101335811584449,1
"V36002",-0.0101335115967992,1
"V33301",-0.0101330867575102,1
"V39303",-0.0101323203387783,1
"V11462",-0.0101294395373461,1
"V35902",-0.0101277568896494,1
"V33309",-0.0101218669945211,1
"V36801",-0.0101214575925924,1
"V39601",-0.0101209717300648,1
"V2417",-0.0101208134807443,1
"V33204",-0.0101204295260761,1
"V35405",-0.0101182173083811,1
"V11846",-0.0101171574179394,1
"V33207",-0.0101169176167449,1
"V38003",-0.0101167612581776,1
"V34207",-0.010115192817503,1
"V505",-0.0101143001925244,1
"V34303",-0.0101137062187685,1
"V36505",-0.0101133732085437,1
"V39202",-0.0101132891316205,1
"V38202",-0.0101124181130769,1
"V33505",-0.0101101287790407,1
"V39501",-0.0101094376024568,1
"V33909",-0.0101094331964395,1
"V34807",-0.0101080410339739,1
"V3012",-0.0101067595769292,1
"V32301",-0.0101056760840997,1
"V39201",-0.010104786740211,1
"V34602",-0.0101044033027271,1
"V35308",-0.0101034059372606,1
"V32903",-0.0101024951058349,1
"V11157",-0.0100996077839927,1
"V11551",-0.0100983173483449,1
"V33607",-0.0100978451639734,1
"V36602",-0.0100976151477663,1
"V36301",-0.010094917797488,1
"V12048",-0.0100918373214032,1
"V905",-0.0100916523063556,1
"V35602",-0.010089902296202,1
"V32501",-0.0100881801065044,1
"V35506",-0.0100873243540152,1
"V34507",-0.0100871254072315,1
"V38402",-0.0100855571836857,1
"V34203",-0.0100828607283879,1
"V32606",-0.0100824353209881,1
"V34008",-0.0100801347119411,1
"V1013",-0.0100795593125678,1
"V33803",-0.0100794064722459,1
"V34907",-0.0100793218823157,1
"V39102",-0.0100771805928657,1
"V39304",-0.0100762904537006,1
"V32801",-0.0100754423039829,1
"V33305",-0.0100729787610075,1
"V33910",-0.0100722461307296,1
"V12248",-0.0100714519146362,1
"V39801",-0.0100706519046714,1
"V39902",-0.0100701910997184,1
"V39306",-0.0100701727548906,1
"V34701",-0.0100654617126719,1
