"name","value.var","comp"
"V11132",-0.0165493230688196,1
"V10529",-0.016544567756443,1
"V10426",-0.0164059205887942,1
"V10227",-0.0162066305486462,1
"V10528",-0.0161909925895523,1
"V12338",-0.0160992032804661,1
"V10427",-0.0160665686214905,1
"V11534",-0.0160610573233946,1
"V10024",-0.0159034099175513,1
"V10027",-0.015894585682254,1
"V10025",-0.0158939009158642,1
"V12037",-0.0158701793458288,1
"V11332",-0.0158411772965151,1
"V11839",-0.015841084490395,1
"V30788",0.0158247835678547,1
"V10526",-0.0158069408580369,1
"V10125",-0.0157594178858739,1
"V10728",-0.0157513339265033,1
"V10829",-0.0157044617794321,1
"V10124",-0.0156944208765973,1
"V12239",-0.0156739721356771,1
"V11937",-0.0156609884595895,1
"V11938",-0.0156381659090712,1
"V12539",-0.0156003305669412,1
"V10727",-0.0155973689865001,1
"V11936",-0.0155851769409148,1
"V12740",-0.015576617400165,1
"V12440",-0.0155657427976168,1
"V10631",-0.0155470954850939,1
"V10627",-0.0155395515056366,1
"V10626",-0.0155349847804183,1
"V10326",-0.0155268891166834,1
"V10930",-0.0155158536340731,1
"V11733",-0.0154878776032783,1
"V10931",-0.0154875373779147,1
"V11032",-0.015459104195805,1
"V10322",-0.0154324777813559,1
"V10726",-0.015417004008752,1
"V10628",-0.0154135457467945,1
"V10325",-0.015411135498551,1
"V10527",-0.0153945286512842,1
"V11634",-0.0153936888715706,1
"V11030",-0.0153905336645077,1
"V10828",-0.0153807161638108,1
"V12137",-0.0153335941554558,1
"V12238",-0.0153305832728669,1
"V12744",-0.0153252014006993,1
"V11432",-0.0153196841594927,1
"V11636",-0.0153086309936433,1
"V11834",-0.015301930838774,1
"V11837",-0.0152998127449382,1
"V10022",-0.0152921928433949,1
"V11232",-0.0152900346557637,1
"V11233",-0.0152739883889028,1
"V12039",-0.0152724143935149,1
"V31584",0.0152722318595601,1
"V11934",-0.015265633324171,1
"V11735",-0.0152635433329018,1
"V10425",-0.0152598496987184,1
"V10126",-0.0152503885857462,1
"V12135",-0.0152438416715887,1
"V11331",-0.0152346793961234,1
"V11631",-0.0152246481159295,1
"V12540",-0.0152179544052177,1
"V10531",-0.0152083129853888,1
"V11531",-0.0152028434208259,1
"V12036",-0.0151908594218825,1
"V11133",-0.0151708762760865,1
"V12032",-0.0151606476866682,1
"V11031",-0.015156233267737,1
"V10225",-0.0151503297783292,1
"V11230",-0.0151323082966845,1
"V11028",-0.0151234502862422,1
"V10729",-0.0151172391087129,1
"V10731",-0.0151160149151205,1
"V11431",-0.0151130819495477,1
"V10524",-0.0151041695025009,1
"V10330",-0.015090791916423,1
"V12639",-0.015073732225549,1
"V12134",-0.0150710565092983,1
"V11532",-0.015069000889055,1
"V10428",-0.0150667935598092,1
"V10525",-0.0150584668350042,1
"V12339",-0.0150554108555871,1
"V12038",-0.015048047996491,1
"V12340",-0.0150461968784781,1
"V10328",-0.0150292861099029,1
"V10123",-0.0149852731353376,1
"V11033",-0.0149702596490209,1
"V10127",-0.0149697360179758,1
"V13244",-0.0149682521341221,1
"V11732",-0.0149596216168773,1
"V12438",-0.0149370768872353,1
"V10324",-0.0149303425284349,1
"V12840",-0.0149273241118832,1
"V11635",-0.0149251860345018,1
"V11329",-0.0149177515319939,1
"V38598",-0.0149150443417473,1
"V11734",-0.0149124814046839,1
"V10624",-0.0149121196276815,1
"V10630",-0.0149117451387754,1
"V11633",-0.0149089033966509,1
"V38488",-0.0149076588843569,1
"V10929",-0.0149018375066696,1
"V10327",-0.0148990959532382,1
"V11435",-0.0148970698653409,1
"V11535",-0.0148802382253012,1
"V12541",-0.0148787856623252,1
"V11637",-0.0148769781613956,1
"V38600",-0.0148705363668171,1
"V10629",-0.0148437151891017,1
"V11131",-0.0148435511167474,1
"V12335",-0.014831977911045,1
"V12842",-0.0148032279598942,1
"V10430",-0.0147941381897183,1
"V39595",-0.0147792473132056,1
"V12139",-0.0147779086325071,1
"V10128",-0.0147609847690224,1
"V11835",-0.0147605690177388,1
