"name","value.var","comp"
"V10125",-0.0133548771503452,1
"V12244",-0.0132894696236385,1
"V10426",-0.0132602743013099,1
"V11659",-0.0131476638133063,1
"V10635",-0.0131404594507978,1
"V10528",-0.0131230361123052,1
"V10640",-0.0129766408202586,1
"V10631",-0.0128411933539572,1
"V11534",-0.0128121900010505,1
"V10325",-0.0128008905855738,1
"V10364",-0.0127999780499229,1
"V12033",-0.0127978020067497,1
"V10726",-0.0127837675877122,1
"V10829",-0.0127668457028012,1
"V10029",-0.0127594707337707,1
"V11435",-0.0127290160714272,1
"V11734",-0.0127241127551103,1
"V11839",-0.0126953914012902,1
"V16553",-0.0126685083397606,1
"V11540",-0.0126643442440417,1
"V10627",-0.0126457925845212,1
"V10665",-0.0126425693703111,1
"V10129",-0.0126365675883148,1
"V10227",-0.0126298197853587,1
"V11132",-0.012612525263866,1
"V15651",-0.0125903389374337,1
"V10341",-0.0125744552138512,1
"V10322",-0.012563685156854,1
"V10531",-0.0125406547355095,1
"V12134",-0.0125391622935795,1
"V10623",-0.0125278942954409,1
"V11661",-0.0125211477439711,1
"V11332",-0.0125018562510337,1
"V10930",-0.0124892144199129,1
"V13357",-0.0124834897569068,1
"V11837",-0.0124722770741296,1
"V11529",-0.0124696411517614,1
"V10244",-0.0124690181647105,1
"V10022",-0.0124645115633013,1
"V12744",-0.0124636582798163,1
"V12746",-0.0124577663899919,1
"V12338",-0.0124448211355274,1
"V10326",-0.0124316916919671,1
"V11636",-0.0124284099669767,1
"V11136",-0.0124220057116415,1
"V11741",-0.0124158726021156,1
"V12243",-0.0124157317131183,1
"V12031",-0.0124083393513567,1
"V10230",-0.0124044527524306,1
"V10933",-0.0124028489322505,1
"V11226",-0.0124001414077249,1
"V11732",-0.0123943462487386,1
"V11633",-0.0123870904161287,1
"V10626",-0.0123731205242745,1
"V11227",-0.0123729116001429,1
"V10126",-0.0123721393866453,1
"V10628",-0.0123684010874509,1
"V12336",-0.0123650833063537,1
"V10027",-0.0123589264476433,1
"V10427",-0.0123451744781312,1
"V12037",-0.0123420678456165,1
"V11328",-0.0123392233405402,1
"V10828",-0.0123229469877217,1
"V10124",-0.0123221140039929,1
"V10025",-0.0123033541232945,1
"V12234",-0.0122974180113248,1
"V10529",-0.0122958254935055,1
"V10931",-0.0122913757708906,1
"V10723",-0.0122888687658874,1
"V10464",-0.0122868668728005,1
"V157217",0.0122866220394416,1
"V10532",-0.0122856223086233,1
"V10737",-0.0122797782301075,1
"V15753",-0.0122708090654881,1
