"name","value.var","comp"
"V30924",-0.018099421150649,1
"V30521",-0.0180815839449028,1
"V30319",-0.0180737718765729,1
"V31225",-0.0180701686708542,1
"V30925",-0.018024252333611,1
"V30722",-0.0179735077053273,1
"V30120",-0.0179605026601324,1
"V30322",-0.0179475344886545,1
"V30723",-0.0179234645690858,1
"V31324",-0.0178591035646398,1
"V32130",-0.0178255510040295,1
"V30922",-0.0177872636753837,1
"V32330",-0.0177369784560987,1
"V31627",-0.0177147422244959,1
"V30221",-0.0177056662630994,1
"V31727",-0.0176994626818807,1
"V30119",-0.0176804011097454,1
"V30720",-0.0176711846778797,1
"V30523",-0.0176214774140662,1
"V30822",-0.0176154048136447,1
"V30016",-0.0175967911035275,1
"V31226",-0.017594828364659,1
"V31828",-0.0175898790926478,1
"V31328",-0.0175782935188277,1
"V30821",-0.0175735457951226,1
"V30724",-0.0175656594276866,1
"V30422",-0.0175510343236104,1
"V30118",-0.0175460400084567,1
"V31725",-0.0175369159700863,1
"V30223",-0.0175293261107663,1
"V31926",-0.0175230745895651,1
"V30018",-0.0175203294611634,1
"V30321",-0.0175112347295223,1
"V30625",-0.0175086112827513,1
"V30121",-0.0174994449113795,1
"V32128",-0.0174964391257888,1
"V32231",-0.0174927401293803,1
"V30320",-0.017487701023474,1
"V31526",-0.0174822041210595,1
"V31326",-0.0174784713895478,1
"V31826",-0.0174761573341196,1
"V30823",-0.0174718017093721,1
"V30021",-0.017471769139132,1
"V30926",-0.0174589028761144,1
"V31728",-0.0174475035967244,1
"V32531",-0.0174464105524498,1
"V32132",-0.0174454060409453,1
"V31122",-0.0174448765042239,1
"V32935",-0.0174428695540246,1
"V30520",-0.0174357338786932,1
"V30623",-0.0174175070244286,1
"V31726",-0.0174029557094997,1
"V31824",-0.0173988449439005,1
"V30220",-0.0173967932533905,1
"V32031",-0.0173951714670286,1
"V31023",-0.0173901680807845,1
"V31525",-0.0173898512782086,1
"V30524",-0.0173893084820098,1
"V32127",-0.0173852639166533,1
"V30421",-0.0173850891595595,1
"V32228",-0.0173684623953475,1
"V30518",-0.0173665801439319,1
"V32126",-0.0173578544107612,1
"V32630",-0.0173561481714442,1
"V30824",-0.0173350628571601,1
"V31928",-0.0173290139442472,1
"V30522",-0.0173283258221775,1
"V32530",-0.0173228784489929,1
"V31522",-0.017303865386697,1
"V30620",-0.0173036891526263,1
"V33235",-0.017299910567614,1
"V30519",-0.0172828111986939,1
"V31021",-0.0172759701925785,1
"V30721",-0.0172754118632289,1
"V32129",-0.0172687358406973,1
"V31224",-0.0172630668045542,1
"V30622",-0.0172298806568572,1
"V32732",-0.0172266052938247,1
"V31930",-0.0172236993159507,1
"V31827",-0.0172089159815732,1
"V30218",-0.0171965465819751,1
"V31124",-0.0171948075016256,1
"V30923",-0.0171833086519494,1
"V30725",-0.0171723001958679,1
"V31227",-0.0171696640753391,1
"V33135",-0.0171465930669296,1
"V30420",-0.0171340677037856,1
"V31426",-0.0171319944875837,1
"V31524",-0.0171307973526283,1
"V30624",-0.0171241783698452,1
"V30219",-0.0171176645059435,1
