"name","value.var","comp"
"V10563",-0.0170244080119175,1
"V11156",-0.0169870506498665,1
"V10456",-0.0169861601078653,1
"V10464",-0.0169851291628403,1
"V11658",-0.0169788763692801,1
"V12052",-0.016972228834986,1
"V39298",-0.0169641369129861,1
"V39594",-0.0169626127201863,1
"V36998",-0.0169566948115045,1
"V11459",-0.0169427739811593,1
"V11948",-0.016941773234113,1
"V39200",-0.0169335569148749,1
"V11752",-0.0169232429009246,1
"V39396",-0.0169046834007788,1
"V10344",-0.0168987430673366,1
"V11350",-0.0168907667679477,1
"V11253",-0.0168852955008975,1
"V10460",-0.0168839601816125,1
"V10754",-0.0168544831252916,1
"V10560",-0.0168535112960059,1
"V38794",-0.0168398790871874,1
"V39599",-0.0168242811358599,1
"V39799",-0.0168157399878608,1
"V11949",-0.0168039699795309,1
"V36999",-0.0168009833726107,1
"V10155",-0.0167862044833312,1
"V11745",-0.0167840899686833,1
"V10148",-0.0167804909003187,1
"V11249",-0.0167799202830453,1
"V39294",-0.0167703644014149,1
"V11551",-0.016767978867546,1
"V37400",-0.0167576464314211,1
"V10665",-0.0167537962395567,1
"V11548",-0.016750808662769,1
"V10660",-0.0167490322424364,1
"V10463",-0.0167454499417416,1
"V11155",-0.0167404754755704,1
"V12250",-0.0167355334744904,1
"V36900",-0.0167269115614108,1
"V37894",-0.016725184320578,1
"V11149",-0.0167220699982335,1
"V10951",-0.0166993271732067,1
"V36596",-0.0166979309738041,1
"V10258",-0.0166933624459584,1
"V37700",-0.0166914113444808,1
"V11754",-0.0166885568596692,1
"V10448",-0.0166849982633639,1
"V39297",-0.0166824599894574,1
"V11056",-0.0166669491369996,1
"V11462",-0.016662926084189,1
"V10647",-0.0166576805252424,1
"V11563",-0.0166515622186073,1
"V11247",-0.0166492517520799,1
"V38594",-0.0166476350476576,1
"V37797",-0.0166421457413686,1
"V11649",-0.0166083658091953,1
"V10848",-0.0166011930834812,1
"V10246",-0.0165863101464039,1
"V39800",-0.0165839137043302,1
"V10758",-0.0165808933391364,1
"V10556",-0.0165648719609848,1
"V39192",-0.0165552669400939,1
"V10855",-0.0165548902093185,1
"V39790",-0.0165510071119698,1
"V10150",-0.0165432978613013,1
"V39496",-0.0165430542182926,1
"V37395",-0.016531958312237,1
"V10355",-0.0165298480103076,1
"V10341",-0.0165171959666933,1
"V10057",-0.0165145906772534,1
"V38193",-0.0165059301353237,1
"V38000",-0.0165041080633659,1
"V11049",-0.0165005425719581,1
"V10743",-0.0164924121335921,1
"V36500",-0.016486525582626,1
"V10348",-0.0164778537963309,1
"V11047",-0.016477226237721,1
"V10142",-0.0164710584330215,1
"V12152",-0.0164660631272674,1
"V10955",-0.0164651542701621,1
"V10351",-0.0164423037472066,1
"V10352",-0.0164326292601399,1
"V10361",-0.0164303911629062,1
"V10953",-0.0164255174410944,1
"V10457",-0.0164177264623491,1
"V10152",-0.0164043763822726,1
"V10252",-0.0163971598549117,1
"V133198",-0.0163958224900362,1
"V11540",-0.0163931767376855,1
"V10159",-0.0163880224717774,1
"V11054",-0.0163862034275557,1
"V11257",-0.0163856257829198,1
"V10157",-0.0163839340305134,1
"V10454",-0.0163748609579833,1
"V10643",-0.016370599915978,1
"V39693",-0.016359263971714,1
"V11650",-0.0163536090313904,1
"V11063",-0.0163511137882428,1
"V11647",-0.0163511104426325,1
"V35799",-0.0163215738215001,1
"V38699",-0.0163199436676413,1
"V39597",-0.0163157490169685,1
"V11852",-0.0163108536077508,1
"V10645",-0.0163043028677899,1
"V10749",-0.0162960144331162,1
"V10357",-0.0162909157147041,1
"V11856",-0.0162868737014276,1
"V38395",-0.0162848850727096,1
"V10248",-0.0162745023100596,1
"V38894",-0.0162717674815466,1
"V10555",-0.0162609028523292,1
"V10747",-0.0162577008076558,1
"V36496",-0.0162574656357374,1
"V39590",-0.0162523769829584,1
"V10845",-0.0162484494007974,1
"V39100",-0.016244556251484,1
"V10346",-0.0162408234861632,1
"V35999",-0.0162364301462615,1
"V38100",-0.0162357121842878,1
"V37996",-0.0162092388550982,1
"V39596",-0.0162077750507001,1
"V11657",-0.0161988572482908,1
"V10144",-0.01619701486099,1
"V37496",-0.0161959426915161,1
"V11358",-0.0161864885404809,1
"V38887",-0.0161836864483302,1
"V11553",-0.0161813075875296,1
"V38400",-0.0161794903967076,1
"V11161",-0.0161761781552581,1
"V11053",-0.0161574744435024,1
"V38597",-0.01615601152153,1
"V10065",-0.0161495686103565,1
"V37799",-0.0161478488125834,1
"V10062",-0.0161352150802598,1
"V11258",-0.0161253723165354,1
"V11847",-0.0161250861253394,1
"V10854",-0.0161240618532588,1
"V11561",-0.0161202122212343,1
"V11050",-0.0161088076175999,1
"V39090",-0.0160909818460769,1
"V37599",-0.0160866323521122,1
"V10149",-0.0160847863592386,1
"V38896",-0.0160789640455018,1
"V38095",-0.0160782989687028,1
"V10450",-0.0160757783861571,1
"V36694",-0.0160564460485837,1
"V10368",-0.0160506659553936,1
"V10151",-0.0160462103480445,1
"V39795",-0.0160454301667879,1
"V38396",-0.0160437538934751,1
"V37997",-0.0160394197146869,1
"V10353",-0.0160315440916744,1
"V37198",-0.0160292498595475,1
"V37897",-0.0160166549966528,1
"V10249",-0.0160160811691902,1
"V37498",-0.0160130738225505,1
"V10859",-0.0160074075243575,1
"V11447",-0.016006218094796,1
"V39998",-0.01600101331547,1
"V38498",-0.0159979713182843,1
"V11248",-0.0159961290131944,1
"V11855",-0.0159942835947836,1
"V10840",-0.0159908138280596,1
"V37397",-0.0159845314798747,1
"V10058",-0.0159805464301649,1
"V10752",-0.0159752703736629,1
"V11648",-0.0159646873797331,1
"V37196",-0.0159530204207523,1
"V38795",-0.0159509410925873,1
"V39600",-0.0159397904075615,1
"V38998",-0.0159370920226094,1
"V39491",-0.0159368901397644,1
"V10959",-0.0159344918831047,1
"V38696",-0.0159268476789018,1
"V10950",-0.0159244069873852,1
"V134381",-0.0159215976861795,1
"V38091",-0.0159184018246065,1
"V10342",-0.015912020344948,1
"V39598",-0.015903466667937,1
"V36693",-0.0158937554827909,1
"V37194",-0.0158828971877416,1
"V38296",-0.0158802747081355,1
"V134888",-0.0158689190967113,1
"V39792",-0.0158685640615826,1
"V38195",-0.0158683510223115,1
"V11951",-0.0158549741521227,1
"V10250",-0.0158495557250456,1
"V11753",-0.0158487838481614,1
"V37098",-0.015835213733489,1
"V38999",-0.0158304654994639,1
"V10056",-0.0158271633376495,1
"V11950",-0.0158134474323555,1
"V10255",-0.0158125790972833,1
"V10343",-0.0158100536649773,1
"V10445",-0.0158084661818556,1
"V36699",-0.0157917211782476,1
"V37993",-0.0157892318424519,1
"V11059",-0.0157882982995108,1
"V10366",-0.0157841279362896,1
"V132984",-0.0157828810882912,1
"V39798",-0.0157766281580863,1
"V37396",-0.0157744952448816,1
"V37992",-0.0157682304750354,1
"V37999",-0.0157671905281546,1
"V39296",-0.0157623809969498,1
"V39995",-0.0157600295410145,1
"V36295",-0.0157540615983627,1
"V39797",-0.0157525483987627,1
"V10443",-0.015749747832027,1
"V11653",-0.0157390288475431,1
"V39295",-0.0157368133209987,1
"V11749",-0.0157343557535459,1
"V10641",-0.0157340147655157,1
"V11146",-0.0157252850550523,1
"V38897",-0.0157248569782712,1
"V11359",-0.0157239444457864,1
"V36196",-0.0157223261738573,1
"V134393",-0.0157140583796771,1
"V10050",-0.0157123481681696,1
"V11846",-0.0157118402257658,1
"V10644",-0.01570561794671,1
"V10746",-0.0156928329135771,1
"V10160",-0.0156831698791136,1
"V38799",-0.0156806617873181,1
"V39490",-0.0156791567352742,1
"V10550",-0.0156791382189786,1
"V10059",-0.015674086318886,1
"V10156",-0.0156730614745828,1
"V39700",-0.0156671794691243,1
"V10646",-0.0156659319844437,1
"V11758",-0.0156656016061316,1
"V11349",-0.0156641482013063,1
"V11162",-0.0156601279769479,1
"V10163",-0.0156558313582282,1
"V11756",-0.0156547589611336,1
"V39194",-0.0156500394793103,1
"V12251",-0.0156496964875987,1
"V10547",-0.0156411621792219,1
"V10554",-0.0156312542853098,1
"V10363",-0.0156294061104664,1
"V39193",-0.0156259242774629,1
"V40000",-0.0156190119452879,1
"V12252",-0.0156185811549261,1
"V11663",-0.0156180832547837,1
"V39697",-0.0156135730490498,1
"V11550",-0.0156099076138572,1
"V11851",-0.0156061688905183,1
"V38191",-0.0155945719190146,1
"V10757",-0.0155877299739973,1
"V11954",-0.0155874324820785,1
"V38599",-0.015579100675816,1
"V134375",-0.0155737342150065,1
"V37893",-0.01556896763212,1
"V37200",-0.0155643846588647,1
"V37093",-0.0155616721056354,1
"V11450",-0.0155602985626597,1
"V11355",-0.0155547680932399,1
"V10966",-0.0155472580182399,1
"V10264",-0.0155424404707427,1
"V37898",-0.0155342329640097,1
"V10451",-0.0155337334883568,1
"V11353",-0.0155317433805813,1
"V10158",-0.0155282637566168,1
"V38198",-0.0155248011858663,1
"V10544",-0.0155240007435516,1
"V10164",-0.0155151671936536,1
"V10048",-0.0155142959513464,1
"V39398",-0.0155062427073759,1
"V10055",-0.0154982424206473,1
"V10054",-0.0154963041122522,1
"V11651",-0.0154774166687675,1
"V11456",-0.0154673990792715,1
"V12257",-0.0154579370326213,1
"V10146",-0.0154557684522345,1
"V10458",-0.0154550185521809,1
"V12048",-0.0154527574491621,1
"V37793",-0.0154487445270492,1
"V10650",-0.0154472687528772,1
"V10858",-0.0154472676171964,1
"V37697",-0.0154398208275898,1
"V39395",-0.0154237834911633,1
"V12057",-0.0154221479784132,1
"V11045",-0.0154209996956762,1
"V36894",-0.0154209015213559,1
"V11251",-0.0153998918311381,1
"V37298",-0.0153991940958939,1
"V39696",-0.0153978817315764,1
"V10053",-0.0153923022341969,1
"V38993",-0.015389310087167,1
"V12154",-0.015388177098978,1
"V37597",-0.0153675763987315,1
"V11453",-0.0153659694162727,1
"V10536",-0.0153633349416659,1
"V10661",-0.0153591245965407,1
"V12354",-0.0153588996036066,1
"V10751",-0.0153568284619564,1
"V38791",-0.015356582478659,1
"V39896",-0.0153472809634496,1
"V37499",-0.0153469019579195,1
"V37195",-0.0153349142301321,1
"V39097",-0.0153298003130714,1
"V12054",-0.0153287916578347,1
"V10944",-0.0153284730831048,1
"V12356",-0.015327774034239,1
"V10241",-0.0153236715482963,1
"V11959",-0.0153218630669757,1
"V10565",-0.0153207971070532,1
"V10242",-0.0153059627843829,1
"V11543",-0.0153032771194743,1
"V39494",-0.0152947859945893,1
"V11352",-0.0152937534188549,1
"V38893",-0.0152917070189962,1
"V11262",-0.0152888152809078,1
"V39999",-0.0152856902560774,1
"V38399",-0.0152852131579982,1
"V39391",-0.01526732256493,1
"V11461",-0.0152641110286839,1
"V35697",-0.0152597302923084,1
"V39299",-0.0152510027530979,1
"V38596",-0.0152492416787024,1
"V10350",-0.0152477168378854,1
"V12149",-0.01524076086059,1
"V10041",-0.0152396351489998,1
"V11746",-0.0152390705654978,1
"V119351",0.0152307121501054,1
"V38995",-0.0152303153057337,1
"V38590",-0.015224764862205,1
"V35597",-0.0152222778967412,1
"V10426",-0.015219723611757,1
"V12056",-0.0152186588855409,1
"V10851",-0.0152159342099779,1
"V11250",-0.0152124288341731,1
"V37896",-0.0152068112446543,1
"V39498",-0.0152046789059609,1
"V118851",0.0152018533642987,1
"V38495",-0.015200775670521,1
"V10864",-0.0151992150959804,1
"V10067",-0.015195476697059,1
"V10051",-0.0151949482492329,1
"V10049",-0.0151941961729941,1
"V10552",-0.0151879264988637,1
"V38488",-0.0151856360534207,1
"V10153",-0.0151848756396175,1
"V11747",-0.0151818325101574,1
"V11151",-0.0151804961661801,1
"V38892",-0.0151763342875211,1
"V39190",-0.0151711420055982,1
"V10259",-0.0151711412920046,1
"V39293",-0.0151687663064961,1
"V11452",-0.0151647626595488,1
"V10061",-0.0151637898991402,1
"V39292",-0.0151621553517998,1
"V36898",-0.0151594640132789,1
"V11861",-0.0151513973538728,1
"V37595",-0.0151512391224242,1
"V38500",-0.0151326607304079,1
"V10369",-0.0151325364692197,1
"V37197",-0.0151221990470835,1
"V10741",-0.0151150136705774,1
"V11445",-0.0151131499149512,1
"V11547",-0.0151068445395088,1
"V39592",-0.0151054501029,1
"V10564",-0.015100140467384,1
"V38797",-0.0150988877743688,1
"V11360",-0.0150983548827016,1
"V119952",0.0150951653056768,1
"V36798",-0.0150946162540543,1
"V10040",-0.0150884953352104,1
"V11148",-0.0150801395287104,1
"V39098",-0.0150782597536498,1
"V39991",-0.0150695307178851,1
"V119951",0.0150609810152855,1
"V10154",-0.015058922214673,1
"V10750",-0.0150525254953332,1
"V10063",-0.0150521872449581,1
"V12160",-0.0150519524908595,1
"V10952",-0.0150498609274835,1
"V10956",-0.0150464083580238,1
"V12254",-0.0150446812601314,1
"V10867",-0.0150358836201276,1
"V11839",-0.0150280552994404,1
"V119851",0.0150262572540444,1
"V10442",-0.0150261491342311,1
"V37500",-0.0150116073973999,1
"V37795",-0.0150091333793169,1
"V34997",-0.0150049453593318,1
"V12153",-0.014999800061527,1
"V36294",-0.0149990990742693,1
"V36691",-0.014995137720255,1
"V11859",-0.0149918941900333,1
"V10961",-0.0149905717921134,1
"V10846",-0.0149897686720347,1
"V10762",-0.0149883621014963,1
"V10042",-0.0149859693953512,1
"V37300",-0.0149835840000635,1
"V11153",-0.0149812881203197,1
"V38698",-0.0149789824993986,1
"V134886",-0.0149776662899009,1
"V10141",-0.0149744560189283,1
"V11562",-0.0149727801766015,1
"V36399",-0.0149671399074,1
"V11662",-0.0149663387891422,1
"V38297",-0.0149556312308514,1
"V119949",0.014951121221539,1
"V36896",-0.0149483045359542,1
"V11554",-0.0149477659089711,1
"V10648",-0.0149460035112847,1
"V12253",-0.0149446519587469,1
"V10531",-0.0149445550990641,1
"V39099",-0.0149435161454676,1
"V10147",-0.014919695687592,1
"V11158",-0.0149193999632508,1
"V37099",-0.0149189711188347,1
"V11552",-0.0149164495639271,1
"V10957",-0.0149152011538001,1
"V11744",-0.0149128945675424,1
"V38692",-0.0149128330555014,1
"V11750",-0.0149112558561732,1
"V39993",-0.0149107868678261,1
"V119149",0.0149085948406643,1
"V38996",-0.0149057929636492,1
"V10161",-0.0148803671059414,1
"V10871",-0.0148777910063905,1
"V10247",-0.0148738930030579,1
"V11845",-0.0148641164074457,1
"V10045",-0.0148592925375754,1
"V11132",-0.0148505200545669,1
"V11957",-0.0148492431980228,1
"V11741",-0.0148485445204612,1
"V119750",0.0148465822444805,1
"V10046",-0.0148436508234082,1
"V38997",-0.0148396945976355,1
"V37100",-0.0148267511267597,1
"V39495",-0.0148255261714738,1
"V37295",-0.0148229476006248,1
"V119749",0.014817862655223,1
"V35500",-0.0148097000774028,1
"V119449",0.0147992295545425,1
"V39699",-0.0147991930877704,1
"V10044",-0.0147983393623664,1
"V11154",-0.0147979309820589,1
"V10365",-0.0147973699455832,1
"V11261",-0.014794902048234,1
"V38097",-0.0147933410714729,1
"V12355",-0.0147931636102702,1
"V10954",-0.0147924642794005,1
"V37694",-0.0147920681822896,1
"V37291",-0.0147882124320355,1
"V11444",-0.014785398970315,1
"V39291",-0.0147786640575258,1
"V12155",-0.0147752862244955,1
"V10562",-0.0147727577753117,1
"V10567",-0.0147690827702997,1
"V119452",0.0147687014538359,1
"V39796",-0.0147621619964996,1
"V37199",-0.0147617490085881,1
"V12161",-0.0147550948752551,1
"V12151",-0.0147536473164351,1
"V12157",-0.0147513371615025,1
"V38687",-0.0147503376233839,1
"V10656",-0.0147497305118159,1
"V11853",-0.0147493688344745,1
"V10753",-0.0147464194609519,1
"V36799",-0.0147377951121182,1
"V39891",-0.0147359534939272,1
"V10958",-0.0147326506304794,1
"V10863",-0.0147325769234998,1
"V39493",-0.0147284480161923,1
"V11534",-0.014722429251667,1
"V35600",-0.0147196036104359,1
"V11646",-0.0147152729620674,1
"V11449",-0.0147140506039228,1
"V38398",-0.0147060284475132,1
"V11348",-0.0147051983287662,1
"V36599",-0.0147034856241658,1
"V133199",-0.0146974956967911,1
"V119552",0.0146901208769932,1
"V134390",-0.0146884997626951,1
"V10446",-0.0146879080498614,1
"V11060",-0.0146845740606634,1
"V119551",0.0146804472037788,1
"V10261",-0.0146796634856173,1
"V36094",-0.014679136636628,1
"V11147",-0.0146747244835729,1
"V11367",-0.0146741928726512,1
"V10047",-0.0146651290343033,1
"V10345",-0.0146630973294008,1
"V39789",-0.0146602876067495,1
"V38891",-0.0146602129198549,1
"V12352",-0.0146599337380389,1
"V36800",-0.0146588695541371,1
"V12554",-0.014658762503954,1
"V11143",-0.0146555215207044,1
"V39690",-0.0146512126461278,1
"V11042",-0.0146495906815717,1
"V119050",0.0146419101329311,1
"V38092",-0.0146416459213528,1
"V11346",-0.0146345255781986,1
"V39695",-0.0146259825606651,1
"V11264",-0.0146208064095056,1
"V37297",-0.0146098262590878,1
"V38693",-0.0146063530572179,1
"V39197",-0.0146033594031146,1
"V38593",-0.014600869015989,1
"V10631",-0.0146006398000235,1
"V11761",-0.0145989929662249,1
"V10759",-0.0145970589706493,1
"V39199",-0.0145953939617138,1
"V119250",0.0145911546105826,1
"V11365",-0.014589840657729,1
"V36995",-0.014588868808066,1
"V37190",-0.0145828235590537,1
"V12255",-0.0145788287838295,1
"V118847",0.0145756572737511,1
"V10940",-0.014572139106199,1
"V38393",-0.014565163118014,1
"V10439",-0.0145640512079713,1
"V10066",-0.0145634212838804,1
"V39092",-0.0145622388336499,1
"V39196",-0.0145580823790347,1
"V10761",-0.0145559553649638,1
"V10931",-0.0145548448789153,1
"V134979",-0.0145388187566385,1
"V37494",-0.0145373026071842,1
"V11748",-0.0145360391155616,1
"V119048",0.0145301647529623,1
"V113138",0.0145294787183332,1
"V11259",-0.0145259336839783,1
"V119349",0.01452078420635,1
"V12359",-0.0145056272181958,1
"V11136",-0.0145024424953861,1
"V39989",-0.0144997548132927,1
"V10036",-0.0144983308479891,1
"V11032",-0.0144958761741198,1
"V11043",-0.0144913826151377,1
"V36897",-0.0144910453732009,1
"V118449",0.0144905766053228,1
"V37490",-0.0144884208995115,1
"V36592",-0.0144851992306572,1
"V10760",-0.014485197046378,1
"V39195",-0.0144824409083962,1
"V11057",-0.0144767850806686,1
"V36093",-0.0144759779588683,1
"V119251",0.0144688819267476,1
"V39198",-0.014465464127208,1
"V38591",-0.014461062169729,1
"V38293",-0.0144470061489141,1
"V12244",-0.0144459255567021,1
"V36300",-0.0144420903304447,1
"V119847",0.0144418368220369,1
"V11759",-0.0144408521498923,1
"V11332",-0.0144406989529965,1
"V37191",-0.0144400835371888,1
"V119853",0.0144314155285614,1
"V37092",-0.0144261650853659,1
"V37495",-0.0144254427630598,1
"V39898",-0.0144243438686063,1
"V12053",-0.0144177609379675,1
"V119150",0.0144149499233085,1
"V119051",0.0144068829188008,1
"V38394",-0.0144032924065421,1
"V36889",-0.0143911566632377,1
"V39794",-0.0143900005940723,1
"V119248",0.0143867110906522,1
"V11145",-0.0143792094334021,1
"V36197",-0.0143743837509295,1
"V11963",-0.0143742083086719,1
"V10165",-0.0143704458221078,1
"V36698",-0.0143661964582601,1
"V119550",0.0143633181057128,1
"V134890",-0.0143590021293956,1
"V119052",0.0143576047484627,1
"V119751",0.0143536856010998,1
"V10642",-0.0143535837887835,1
"V10559",-0.0143532353761059,1
"V10266",-0.0143500616272156,1
"V38690",-0.0143470487905452,1
"V11435",-0.0143436275698862,1
"V36992",-0.0143429135410668,1
"V38899",-0.0143421196092561,1
"V36195",-0.0143405259361478,1
"V38990",-0.0143348385788276,1
"V119950",0.0143244758494996,1
"V118351",0.0143236875122127,1
"V113944",0.0143236277041612,1
"V10948",-0.0143149504705986,1
"V39492",-0.0143122612358187,1
"V12360",-0.0143116256974923,1
"V35800",-0.0143106077762002,1
"V11260",-0.0143088195185737,1
"V39096",-0.0143087604091272,1
"V10239",-0.0143080991803743,1
"V119653",0.014308021210475,1
"V38793",-0.0143016607189691,1
"V36498",-0.0143010032640507,1
"V39691",-0.014300839342272,1
"V39394",-0.0143001138706389,1
"V35795",-0.0142946005546658,1
"V35900",-0.0142920547088763,1
"V37596",-0.0142910769060801,1
"V119650",0.014289383814857,1
"V35598",-0.0142757218073386,1
"V119350",0.0142743049752078,1
"V11457",-0.0142683006433023,1
"V118651",0.0142635277526728,1
"V37691",-0.0142632337613735,1
"V11842",-0.0142556450104159,1
"V12357",-0.0142547508131928,1
"V10256",-0.0142468330107479,1
"V119948",0.014246452522859,1
"V119549",0.014242776387098,1
"V12256",-0.014235374522528,1
"V10245",-0.0142285809656604,1
"V119849",0.01422135962226,1
"V39591",-0.0142182416412488,1
"V11559",-0.014212131169496,1
"V38589",-0.014211806929797,1
"V118249",0.0142112949428973,1
"V118848",0.0142094910443515,1
"V35296",-0.0142089978577754,1
"V118951",0.0142085128071625,1
"V36100",-0.0142057459683377,1
"V10126",-0.0142044446533451,1
"V10963",-0.0142012394251146,1
"V12260",-0.0141968564183963,1
"V39894",-0.0141953137624494,1
"V10362",-0.0141934594860612,1
"V10844",-0.0141874882807765,1
"V37692",-0.0141869556627473,1
"V10842",-0.0141836272343938,1
"V12450",-0.0141742936918877,1
"V37899",-0.0141720263861098,1
"V35299",-0.0141693704117373,1
"V10267",-0.0141692437664814,1
"V10339",-0.0141614265638327,1
"V10728",-0.014155826569929,1
"V10436",-0.0141526458523583,1
"V36791",-0.0141514987502472,1
"V12045",-0.0141499694563401,1
"V10763",-0.0141489566410343,1
"V39392",-0.0141438776912821,1
"V38090",-0.0141420724160293,1
"V38388",-0.0141386607048075,1
"V118348",0.0141362706498502,1
"V11952",-0.0141332410972855,1
"V11538",-0.0141302077922243,1
"V37698",-0.0141254703064623,1
"V10228",-0.0141238957137434,1
"V11946",-0.0141227532056682,1
"V118450",0.0141212715725589,1
"V11345",-0.0141189910216779,1
"V11244",-0.0141179531919563,1
"V38493",-0.0141132810762952,1
"V38490",-0.0141122376920305,1
"V39390",-0.0141074711978899,1
"V119448",0.0141072088637859,1
"V38497",-0.014103883192381,1
"V36899",-0.0141027288054742,1
"V10437",-0.0141025531887358,1
"V39992",-0.014102061043991,1
"V37292",-0.0140967742299104,1
"V133189",-0.0140863613336364,1
"V10529",-0.0140858336801251,1
"V11034",-0.0140782887498627,1
"V10064",-0.0140781171565572,1
"V11565",-0.0140696203562987,1
"V36797",-0.0140665669975939,1
"V11240",-0.0140630447671003,1
"V118854",0.0140615408339803,1
"V10466",-0.0140598164157525,1
"V39593",-0.014056127161327,1
"V37891",-0.0140548658949764,1
"V134969",-0.0140541176079441,1
"V12060",-0.014051644254978,1
"V37094",-0.0140512389819222,1
"V119451",0.014047013473724,1
"V10937",-0.0140459528749624,1
"V133777",-0.0140443379835773,1
"V10434",-0.014042171380195,1
"V11448",-0.0140416292827843,1
"V118748",0.0140394397674862,1
"V11142",-0.0140393872810501,1
"V38298",-0.0140348102910869,1
"V134882",-0.0140316666187891,1
"V38391",-0.0140286837557929,1
"V119753",0.0140250377223781,1
"V134398",-0.0140236954663719,1
"V11660",-0.0140236772031719,1
"V10238",-0.0140192442467078,1
"V36297",-0.0140181033841109,1
"V118251",0.0140170922728639,1
"V10735",-0.0140147247588752,1
"V119852",0.0140145446528376,1
"V10262",-0.0140087339909216,1
"V10860",-0.0140071133432891,1
"V119152",0.014004204267853,1
"V10543",-0.014000843372191,1
